"Date","Player1","Player2","Sets_P1","Sets_P2","P1_G1","P2_G1","P1_G2","P2_G2","P1_G3","P2_G3","P1_G4","P2_G4","P1_G5","P2_G5","HomeWinner"
2022-07-20 17:00:00,"Kowal R.","Stusek J.",3,1,9,11,11,4,11,7,11,6,NA,NA,1
2022-07-20 17:00:00,"Malek M.","Soukup V.",1,3,9,11,11,5,6,11,8,11,NA,NA,0
2022-07-20 17:00:00,"Roubal B.","Strnad J.",2,3,11,8,8,11,11,9,4,11,9,11,0
2022-07-20 17:30:00,"Machart J.","Kasan J.",3,1,11,13,11,3,11,5,11,7,NA,NA,1
2022-07-20 17:30:00,"Nevrtal Z.","Pelikan L.",1,3,6,11,11,6,16,18,7,11,NA,NA,0
2022-07-20 17:30:00,"Sulava L.","Sprynar P.",1,3,11,6,6,11,11,13,8,11,NA,NA,0
2022-07-20 17:30:00,"Zaskodny M.","Wollny M.",3,1,11,6,10,12,11,3,11,7,NA,NA,1
2022-07-20 18:00:00,"Kubat V.","Sulava L.",0,3,9,11,7,11,10,12,NA,NA,NA,NA,0
2022-07-20 18:00:00,"Soukup V.","Nevrtal Z.",3,2,11,4,9,11,11,7,9,11,13,11,1
2022-07-20 18:00:00,"Strnad J.","Machart J.",1,3,7,11,11,9,8,11,7,11,NA,NA,0
2022-07-20 18:00:00,"Stusek J.","Zaskodny M.",2,3,13,11,4,11,11,9,5,11,8,11,0
2022-07-20 18:30:00,"Kasan J.","Roubal B.",2,3,5,11,11,9,12,10,4,11,8,11,0
2022-07-20 18:30:00,"Pelikan L.","Malek M.",0,3,9,11,8,11,10,12,NA,NA,NA,NA,0
2022-07-20 18:30:00,"Sprynar P.","Havrda L.",0,3,6,11,5,11,4,11,NA,NA,NA,NA,0
2022-07-20 18:30:00,"Wollny M.","Kowal R.",1,3,11,7,5,11,6,11,5,11,NA,NA,0
2022-07-20 19:00:00,"Havrda L.","Sulava L.",3,1,11,5,11,5,10,12,11,7,NA,NA,1
2022-07-20 19:00:00,"Kowal R.","Zaskodny M.",0,3,4,11,6,11,8,11,NA,NA,NA,NA,0
2022-07-20 19:00:00,"Malek M.","Nevrtal Z.",3,2,8,11,11,3,9,11,11,8,11,2,1
2022-07-20 19:00:00,"Roubal B.","Machart J.",3,1,9,11,11,9,12,10,14,12,NA,NA,1
2022-07-20 19:30:00,"Kubat V.","Sprynar P.",2,3,11,5,11,4,11,13,11,13,9,11,0
2022-07-20 19:30:00,"Soukup V.","Pelikan L.",1,3,11,7,10,12,7,11,6,11,NA,NA,0
2022-07-20 19:30:00,"Strnad J.","Kasan J.",0,3,9,11,6,11,6,11,NA,NA,NA,NA,0
2022-07-20 19:30:00,"Stusek J.","Wollny M.",2,3,11,8,9,11,11,8,6,11,8,11,0
2022-07-20 20:00:00,"Kasan J.","Strnad J.",3,2,11,4,6,11,9,11,11,7,11,9,1
2022-07-20 20:00:00,"Pelikan L.","Nevrtal Z.",2,3,11,5,5,11,14,12,6,11,3,11,0
2022-07-20 20:00:00,"Sulava L.","Kubat V.",3,1,5,11,13,11,11,9,11,7,NA,NA,1
2022-07-20 20:00:00,"Wollny M.","Stusek J.",2,3,11,3,5,11,11,7,7,11,7,11,0
2022-07-20 20:30:00,"Havrda L.","Sprynar P.",0,3,8,11,4,11,13,15,NA,NA,NA,NA,0
2022-07-20 20:30:00,"Malek M.","Soukup V.",0,3,10,12,7,11,6,11,NA,NA,NA,NA,0
2022-07-20 20:30:00,"Roubal B.","Machart J.",0,3,7,11,6,11,7,11,NA,NA,NA,NA,0
2022-07-20 20:30:00,"Zaskodny M.","Kowal R.",3,2,11,9,11,2,6,11,9,11,11,6,1
2022-07-20 21:00:00,"Kolek D.","Darin K.",3,2,14,12,6,11,11,5,8,11,11,3,1
2022-07-20 21:00:00,"Louda J.","Bittner M.",1,3,5,11,11,8,11,13,9,11,NA,NA,0
2022-07-20 21:00:00,"Mares E.","Gireth P.",1,3,7,11,11,8,7,11,10,12,NA,NA,0
2022-07-20 21:00:00,"Poncar K.","Zacharda A.",2,3,8,11,12,10,11,8,9,11,6,11,0
2022-07-20 21:30:00,"Bradac P.","Brozik K.",2,3,6,11,5,11,11,4,11,8,11,13,0
2022-07-20 21:30:00,"Cernik J.","Sejk P.",3,1,7,11,11,7,11,7,13,11,NA,NA,1
2022-07-20 21:30:00,"Jelinek V.","Brozek M.",3,1,11,3,11,5,2,11,11,5,NA,NA,1
2022-07-20 21:30:00,"Sturma P.","Levicky J.",3,0,11,4,11,6,11,8,NA,NA,NA,NA,1
2022-07-20 22:00:00,"Bittner M.","Jelinek V.",1,3,9,11,4,11,11,8,6,11,NA,NA,0
2022-07-20 22:00:00,"Darin K.","Sturma P.",0,3,10,12,6,11,7,11,NA,NA,NA,NA,0
2022-07-20 22:00:00,"Gireth P.","Bradac P.",3,1,10,12,13,11,11,6,11,9,NA,NA,1
2022-07-20 22:30:00,"Brozek M.","Louda J.",3,2,10,12,7,11,11,1,11,6,11,7,1
2022-07-20 22:30:00,"Brozik K.","Mares E.",0,3,6,11,8,11,6,11,NA,NA,NA,NA,0
2022-07-20 22:30:00,"Levicky J.","Kolek D.",1,3,6,11,6,11,11,9,5,11,NA,NA,0
2022-07-20 22:30:00,"Sejk P.","Poncar K.",2,3,8,11,6,11,12,10,12,10,5,11,0
2022-07-20 22:30:00,"Zacharda A.","Cernik J.",0,3,7,11,7,11,9,11,NA,NA,NA,NA,0
2022-07-20 23:00:00,"Kolek D.","Sturma P.",3,1,11,8,11,5,9,11,11,5,NA,NA,1
2022-07-20 23:00:00,"Louda J.","Jelinek V.",1,3,11,8,9,11,8,11,13,15,NA,NA,0
2022-07-20 23:00:00,"Mares E.","Bradac P.",3,1,11,9,13,11,7,11,11,2,NA,NA,1
2022-07-20 23:10:00,"Poncar K.","Cernik J.",3,0,11,3,11,7,14,12,NA,NA,NA,NA,1
2022-07-20 23:30:00,"Bittner M.","Brozek M.",1,3,7,11,11,9,6,11,11,13,NA,NA,0
2022-07-20 23:30:00,"Darin K.","Levicky J.",3,0,12,10,13,11,11,3,NA,NA,NA,NA,1
2022-07-20 23:30:00,"Gireth P.","Brozik K.",3,0,11,7,11,7,12,10,NA,NA,NA,NA,1
2022-07-20 23:30:00,"Zacharda A.","Sejk P.",0,3,8,11,8,11,8,11,NA,NA,NA,NA,0
2022-07-21 00:00:00,"Bittner M.","Louda J.",3,0,11,6,11,4,11,5,NA,NA,NA,NA,1
2022-07-21 00:00:00,"Brozik K.","Bradac P.",2,3,11,9,11,6,9,11,10,12,5,11,0
2022-07-21 00:00:00,"Darin K.","Levicky J.",1,3,10,12,9,11,11,7,9,11,NA,NA,0
2022-07-21 00:00:00,"Sejk P.","Zacharda A.",1,3,9,11,5,11,12,10,5,11,NA,NA,0
2022-07-21 00:30:00,"Gireth P.","Mares E.",1,3,6,11,16,18,11,8,11,13,NA,NA,0
2022-07-21 00:30:00,"Jelinek V.","Brozek M.",2,3,2,11,11,8,11,5,9,11,6,11,0
2022-07-21 00:30:00,"Kolek D.","Sturma P.",3,0,11,5,11,5,11,7,NA,NA,NA,NA,1
2022-07-21 00:30:00,"Poncar K.","Cernik J.",3,2,13,11,11,6,8,11,5,11,11,9,1
2022-07-21 01:05:00,"Batthyany T.","Regner Mic.",3,0,11,8,11,6,11,5,NA,NA,NA,NA,1
2022-07-21 01:05:00,"Belonoznik A.","Korp Jr. P.",3,1,11,5,10,12,11,5,11,5,NA,NA,1
2022-07-21 01:30:00,"Brozek M.","Brozik K.",3,2,9,11,8,11,12,10,11,6,12,10,1
2022-07-21 01:30:00,"Kliuchuk R.","Holik T.",3,0,11,7,11,5,11,8,NA,NA,NA,NA,1
2022-07-21 02:00:00,"Korp Jr. P.","Batog T.",2,3,11,4,11,9,2,11,6,11,10,12,0
2022-07-21 02:00:00,"Regner Mic.","Jenicek J.",3,1,3,11,12,10,11,7,12,10,NA,NA,1
2022-07-21 02:30:00,"Batthyany T.","Brozek M.",3,1,11,9,6,11,13,11,11,3,NA,NA,1
2022-07-21 02:30:00,"Belonoznik A.","Kliuchuk R.",2,3,11,6,7,11,5,11,11,9,5,11,0
2022-07-21 03:00:00,"Batog T.","Holik T.",3,1,12,10,12,10,10,12,11,6,NA,NA,1
2022-07-21 03:00:00,"Jenicek J.","Brozik K.",3,0,11,9,11,8,11,6,NA,NA,NA,NA,1
2022-07-21 03:30:00,"Korp Jr. P.","Kliuchuk R.",1,3,11,5,12,14,4,11,5,11,NA,NA,0
2022-07-21 03:30:00,"Regner Mic.","Brozek M.",1,3,11,8,6,11,4,11,9,11,NA,NA,0
2022-07-21 04:00:00,"Brozik K.","Batthyany T.",2,3,9,11,11,8,8,11,11,9,6,11,0
2022-07-21 04:00:00,"Holik T.","Belonoznik A.",3,1,6,11,11,2,12,10,11,7,NA,NA,1
2022-07-21 04:30:00,"Brozek M.","Jenicek J.",1,3,8,11,11,9,8,11,9,11,NA,NA,0
2022-07-21 04:30:00,"Kliuchuk R.","Batog T.",3,2,13,15,11,3,15,13,7,11,11,8,1
2022-07-21 05:00:00,"Brozik K.","Regner Mic.",1,3,15,13,9,11,7,11,13,15,NA,NA,0
2022-07-21 05:00:00,"Holik T.","Korp Jr. P.",3,1,9,11,11,6,11,8,11,9,NA,NA,1
2022-07-21 05:30:00,"Batog T.","Belonoznik A.",3,1,9,11,11,3,11,5,11,5,NA,NA,1
2022-07-21 05:30:00,"Jenicek J.","Batthyany T.",3,2,6,11,11,2,3,11,11,8,11,7,1
2022-07-21 06:05:00,"Holik T.","Belonoznik A.",2,3,11,9,10,12,11,8,9,11,8,11,0
2022-07-21 06:10:00,"Brozek M.","Regner Mic.",0,3,5,11,9,11,8,11,NA,NA,NA,NA,0
2022-07-21 06:30:00,"Batthyany T.","Jenicek J.",2,3,10,12,11,7,5,11,11,8,8,11,0
2022-07-21 06:35:00,"Kliuchuk R.","Batog T.",0,3,7,11,6,11,8,11,NA,NA,NA,NA,0
2022-07-21 09:00:00,"Pros O.","Babicka L.",3,2,9,11,11,9,7,11,11,5,11,9,1
2022-07-21 09:00:00,"Stusek D.","Lorenc M.",3,1,7,11,11,3,19,17,11,9,NA,NA,1
2022-07-21 09:00:00,"Svec J.","Kasinski Z.",3,2,11,3,9,11,11,7,10,12,11,5,1
2022-07-21 09:00:00,"Tonar L.","Vojtech P.",3,2,11,6,11,6,9,11,6,11,12,10,1
2022-07-21 09:30:00,"Dvorak M.","Tecl T.",1,3,7,11,9,11,11,7,2,11,NA,NA,0
2022-07-21 09:30:00,"Jablonovsky J.","Andrle T.",3,0,11,4,12,10,11,3,NA,NA,NA,NA,1
2022-07-21 09:30:00,"Kulhanek P.","Potensky J.",1,3,5,11,11,3,9,11,7,11,NA,NA,0
2022-07-21 09:30:00,"Raska M.","Lotrek K.",3,1,3,11,11,4,12,10,11,8,NA,NA,1
2022-07-21 10:00:00,"Babicka L.","Dvorak M.",1,3,11,6,6,11,5,11,5,11,NA,NA,0
2022-07-21 10:00:00,"Kasinski Z.","Kulhanek P.",3,0,11,4,16,14,11,8,NA,NA,NA,NA,1
2022-07-21 10:00:00,"Lorenc M.","Raska M.",0,3,9,11,6,11,8,11,NA,NA,NA,NA,0
2022-07-21 10:00:00,"Vojtech P.","Jablonovsky J.",1,3,9,11,7,11,11,5,4,11,NA,NA,0
2022-07-21 10:30:00,"Andrle T.","Tonar L.",1,3,11,6,3,11,10,12,7,11,NA,NA,0
2022-07-21 10:30:00,"Lotrek K.","Stusek D.",3,1,11,7,11,6,10,12,11,8,NA,NA,1
2022-07-21 10:30:00,"Potensky J.","Svec J.",3,2,11,5,4,11,11,9,9,11,14,12,1
2022-07-21 10:30:00,"Tecl T.","Pros O.",3,2,11,5,11,1,8,11,9,11,11,5,1
2022-07-21 11:00:00,"Pros O.","Dvorak M.",0,3,8,11,8,11,10,12,NA,NA,NA,NA,0
2022-07-21 11:00:00,"Stusek D.","Raska M.",0,3,11,13,8,11,4,11,NA,NA,NA,NA,0
2022-07-21 11:00:00,"Svec J.","Kulhanek P.",3,2,10,12,11,13,13,11,11,2,11,9,1
2022-07-21 11:00:00,"Tonar L.","Jablonovsky J.",0,3,8,11,5,11,7,11,NA,NA,NA,NA,0
2022-07-21 11:30:00,"Babicka L.","Tecl T.",3,1,11,5,6,11,11,4,12,10,NA,NA,1
2022-07-21 11:30:00,"Lorenc M.","Lotrek K.",3,2,10,12,10,12,11,3,11,9,11,6,1
2022-07-21 11:30:00,"Vojtech P.","Andrle T.",0,3,9,11,4,11,12,14,NA,NA,NA,NA,0
2022-07-21 11:35:00,"Kasinski Z.","Potensky J.",3,1,2,11,11,4,11,4,11,7,NA,NA,1
2022-07-21 12:00:00,"Andrle T.","Vojtech P.",3,1,12,10,11,8,10,12,11,7,NA,NA,1
2022-07-21 12:00:00,"Babicka L.","Pros O.",2,3,12,10,11,13,7,11,11,8,9,11,0
2022-07-21 12:00:00,"Potensky J.","Kulhanek P.",0,3,3,11,3,11,7,11,NA,NA,NA,NA,0
2022-07-21 12:10:00,"Stusek D.","Lorenc M.",0,3,6,11,4,11,7,11,NA,NA,NA,NA,0
2022-07-21 12:30:00,"Dvorak M.","Tecl T.",1,3,11,2,5,11,9,11,7,11,NA,NA,0
2022-07-21 12:30:00,"Kasinski Z.","Svec J.",2,3,12,10,5,11,4,11,11,6,8,11,0
2022-07-21 12:30:00,"Raska M.","Lotrek K.",1,3,11,4,7,11,9,11,10,12,NA,NA,0
2022-07-21 12:35:00,"Jablonovsky J.","Tonar L.",3,0,14,12,11,8,11,8,NA,NA,NA,NA,1
2022-07-21 13:00:00,"Janousek L.","Tuma D.",2,3,11,5,8,11,6,11,11,6,7,11,0
2022-07-21 13:00:00,"Sudek P.","Klapa V.",1,3,11,5,9,11,9,11,10,12,NA,NA,0
2022-07-21 13:00:00,"Vojtech J.","Varnuska T.",3,0,11,5,11,6,11,8,NA,NA,NA,NA,1
2022-07-21 13:00:00,"Vrtal O.","Theodor F.",0,3,9,11,3,11,10,12,NA,NA,NA,NA,0
2022-07-21 13:30:00,"Cernik J.","Pesek K.",3,2,10,12,9,11,11,4,11,4,11,6,1
2022-07-21 13:30:00,"Macurak M.","Pavliska M.",1,3,2,11,11,5,6,11,9,11,NA,NA,0
2022-07-21 13:30:00,"Novak K.","Stolfa J.",3,1,8,11,11,7,11,9,11,4,NA,NA,1
2022-07-21 13:30:00,"Pikous M.","Barbora A.",3,1,8,11,11,9,13,11,11,9,NA,NA,1
2022-07-21 14:00:00,"Klapa V.","Cernik J.",1,3,8,11,9,11,11,5,5,11,NA,NA,0
2022-07-21 14:00:00,"Theodor F.","Macurak M.",0,3,8,11,3,11,6,11,NA,NA,NA,NA,0
2022-07-21 14:00:00,"Tuma D.","Novak K.",3,1,12,10,11,7,5,11,11,8,NA,NA,1
2022-07-21 14:00:00,"Varnuska T.","Pikous M.",0,3,5,11,7,11,11,13,NA,NA,NA,NA,0
2022-07-21 14:30:00,"Barbora A.","Vojtech J.",3,2,3,11,11,9,11,4,11,13,11,8,1
2022-07-21 14:30:00,"Pavliska M.","Vrtal O.",1,3,15,13,10,12,9,11,6,11,NA,NA,0
2022-07-21 14:30:00,"Pesek K.","Sudek P.",3,2,6,11,13,11,6,11,11,8,11,9,1
2022-07-21 14:30:00,"Stolfa J.","Janousek L.",3,2,4,11,11,7,11,9,9,11,11,6,1
2022-07-21 15:00:00,"Janousek L.","Novak K.",3,1,6,11,11,9,11,9,11,7,NA,NA,1
2022-07-21 15:00:00,"Sudek P.","Cernik J.",3,1,12,10,5,11,13,11,11,5,NA,NA,1
2022-07-21 15:00:00,"Vojtech J.","Pikous M.",3,2,11,8,4,11,12,10,2,11,11,3,1
2022-07-21 15:00:00,"Vrtal O.","Macurak M.",0,3,7,11,9,11,12,14,NA,NA,NA,NA,0
2022-07-21 15:30:00,"Klapa V.","Pesek K.",3,2,7,11,11,6,11,8,8,11,11,8,1
2022-07-21 15:30:00,"Theodor F.","Pavliska M.",3,0,14,12,11,4,11,3,NA,NA,NA,NA,1
2022-07-21 15:30:00,"Tuma D.","Stolfa J.",2,3,12,10,3,11,10,12,11,5,5,11,0
2022-07-21 15:35:00,"Varnuska T.","Barbora A.",3,0,11,8,11,8,11,5,NA,NA,NA,NA,1
2022-07-21 17:00:00,"Stusek D.","Valek F.",1,3,3,11,8,11,11,6,8,11,NA,NA,0
2022-07-21 17:05:00,"Macela P.","Postelt T.",3,2,9,11,11,4,10,12,11,8,12,10,1
2022-07-21 17:05:00,"Mares E.","Kanera J.",3,2,9,11,6,11,13,11,11,7,11,9,1
2022-07-21 17:05:00,"Pelikan L.","Cernik J.",3,2,11,7,7,11,11,7,9,11,11,7,1
2022-07-21 17:30:00,"Hruska V. jr","Jindrak L.",3,1,11,9,8,11,11,2,11,7,NA,NA,1
2022-07-21 17:30:00,"Koubek V.","Pusch F.",3,0,11,8,13,11,11,7,NA,NA,NA,NA,1
2022-07-21 17:30:00,"Moravec M.","Skalicky J.",3,1,12,10,8,11,11,9,11,5,NA,NA,1
2022-07-21 17:35:00,"Klapa V.","Poncar K.",3,2,9,11,7,11,11,9,11,6,11,8,1
2022-07-21 18:00:00,"Kanera J.","Koubek V.",1,3,11,3,14,16,8,11,9,11,NA,NA,0
2022-07-21 18:00:00,"Postelt T.","Hruska V. jr",3,0,11,8,11,8,12,10,NA,NA,NA,NA,1
2022-07-21 18:00:00,"Valek F.","Moravec M.",1,3,7,11,11,9,6,11,7,11,NA,NA,0
2022-07-21 18:05:00,"Cernik J.","Klapa V.",3,0,11,4,11,7,11,9,NA,NA,NA,NA,1
2022-07-21 18:35:00,"Jindrak L.","Macela P.",1,3,9,11,4,11,11,9,6,11,NA,NA,0
2022-07-21 18:35:00,"Pusch F.","Mares E.",0,3,4,11,6,11,7,11,NA,NA,NA,NA,0
2022-07-21 18:35:00,"Skalicky J.","Stusek D.",0,3,4,11,8,11,7,11,NA,NA,NA,NA,0
2022-07-21 18:40:00,"Poncar K.","Pelikan L.",0,3,9,11,9,11,8,11,NA,NA,NA,NA,0
2022-07-21 21:05:00,"Macela P.","Hruska V. jr",2,3,11,6,6,11,11,9,10,12,9,11,0
2022-07-21 21:05:00,"Mares E.","Koubek V.",3,1,11,4,11,8,4,11,11,8,NA,NA,1
2022-07-21 21:05:00,"Pelikan L.","Klapa V.",3,2,11,7,11,8,8,11,5,11,11,7,1
2022-07-21 21:05:00,"Stusek D.","Moravec M.",3,0,11,8,11,9,11,7,NA,NA,NA,NA,1
2022-07-21 21:20:00,"Kanera J.","Pusch F.",1,3,11,8,8,11,4,11,7,11,NA,NA,0
2022-07-21 21:20:00,"Valek F.","Skalicky J.",3,1,3,11,12,10,12,10,11,7,NA,NA,1
2022-07-21 21:25:00,"Cernik J.","Poncar K.",2,3,8,11,7,11,11,7,11,6,4,11,0
2022-07-21 21:25:00,"Postelt T.","Jindrak L.",3,0,11,8,11,8,11,8,NA,NA,NA,NA,1
2022-07-21 22:00:00,"Pusch F.","Kanera J.",2,3,11,5,14,12,5,11,11,13,6,11,0
2022-07-21 22:10:00,"Moravec M.","Skalicky J.",3,2,11,3,7,11,8,11,11,9,11,9,1
2022-07-21 22:15:00,"Hruska V. jr","Jindrak L.",3,2,11,9,7,11,11,5,8,11,12,10,1
2022-07-21 22:20:00,"Mares E.","Koubek V.",3,1,8,11,11,4,11,9,11,5,NA,NA,1
2022-07-21 22:35:00,"Poncar K.","Klapa V.",3,1,6,11,11,8,11,5,11,9,NA,NA,1
2022-07-21 22:35:00,"Stusek D.","Valek F.",2,3,9,11,15,13,9,11,11,7,10,12,0
2022-07-21 22:40:00,"Fojt P.","Plachy J.",3,1,11,8,11,8,7,11,12,10,NA,NA,1
2022-07-21 22:50:00,"Polovka R.","Trojan F.",0,3,12,14,9,11,8,11,NA,NA,NA,NA,0
2022-07-21 22:55:00,"Sarganek D.","Burdik V.",3,1,11,7,11,9,4,11,11,6,NA,NA,1
2022-07-21 23:00:00,"Pelikan L.","Cernik J.",0,3,6,11,13,15,7,11,NA,NA,NA,NA,0
2022-07-21 23:15:00,"Plachy J.","Tuma D.",0,3,5,11,3,11,8,11,NA,NA,NA,NA,0
2022-07-21 23:15:00,"Tuma D.","Leopold M.",1,3,4,11,11,8,10,12,7,11,NA,NA,0
2022-07-21 23:20:00,"Koutnik J.","Malina V.",3,2,11,7,11,13,11,8,6,11,12,10,1
2022-07-21 23:20:00,"Samko S.","Smesny M.",3,2,11,4,13,15,11,7,4,11,11,9,1
2022-07-21 23:20:00,"Sedlacek M.","Moravec B.",3,0,11,7,11,8,11,7,NA,NA,NA,NA,1
2022-07-21 23:30:00,"Leopold M.","Fojt P.",1,3,11,6,6,11,6,11,7,11,NA,NA,0
2022-07-21 23:35:00,"Trojan F.","Samko S.",1,3,11,4,7,11,9,11,5,11,NA,NA,0
2022-07-21 23:40:00,"Burdik V.","Sedlacek M.",3,1,7,11,11,7,11,9,11,5,NA,NA,1
2022-07-21 23:45:00,"Fojt P.","Tuma D.",0,3,10,12,12,14,7,11,NA,NA,NA,NA,0
2022-07-21 23:50:00,"Svanda L.","Vidourek J.",3,1,11,9,7,11,11,5,11,5,NA,NA,1
2022-07-22 00:00:00,"Plachy J.","Leopold M.",2,3,8,11,8,11,11,6,11,6,5,11,0
2022-07-22 00:00:00,"Smesny M.","Polovka R.",3,1,11,5,11,8,5,11,11,9,NA,NA,1
2022-07-22 00:05:00,"Malina V.","Svanda L.",3,2,10,12,11,8,7,11,11,5,11,5,1
2022-07-22 00:05:00,"Moravec B.","Sarganek D.",1,3,13,15,12,10,8,11,11,13,NA,NA,0
2022-07-22 00:15:00,"Polovka R.","Samko S.",3,2,11,9,9,11,11,5,8,11,11,4,1
2022-07-22 00:35:00,"Fojt P.","Plachy J.",3,1,8,11,11,8,11,7,11,7,NA,NA,1
2022-07-22 00:35:00,"Vidourek J.","Koutnik J.",3,1,11,7,12,10,8,11,11,7,NA,NA,1
2022-07-22 00:45:00,"Sarganek D.","Sedlacek M.",2,3,11,2,8,11,7,11,11,2,2,11,0
2022-07-22 00:50:00,"Koutnik J.","Svanda L.",3,0,11,8,11,6,11,7,NA,NA,NA,NA,1
2022-07-22 00:55:00,"Trojan F.","Smesny M.",0,3,6,11,5,11,4,11,NA,NA,NA,NA,0
2022-07-22 00:55:00,"Tuma D.","Leopold M.",3,1,11,9,11,6,11,13,11,7,NA,NA,1
2022-07-22 01:05:00,"Trojan F.","Polovka R.",1,3,9,11,11,6,8,11,6,11,NA,NA,0
2022-07-22 01:10:00,"Burdik V.","Moravec B.",3,0,11,8,11,9,11,7,NA,NA,NA,NA,1
2022-07-22 01:15:00,"Hasmanda R.","Svoboda V.",3,1,11,9,16,14,8,11,11,8,NA,NA,1
2022-07-22 01:15:00,"Malina V.","Vidourek J.",3,0,11,9,12,10,11,9,NA,NA,NA,NA,1
2022-07-22 01:30:00,"Sedlacek M.","Moravec B.",3,0,11,9,11,2,11,7,NA,NA,NA,NA,1
2022-07-22 01:35:00,"Smesny M.","Samko S.",3,0,11,9,11,6,13,11,NA,NA,NA,NA,1
2022-07-22 01:45:00,"Havel L.","Svec J.",0,3,9,11,4,11,9,11,NA,NA,NA,NA,0
2022-07-22 01:45:00,"Madle L.","Vrabec M.",1,3,11,5,6,11,8,11,7,11,NA,NA,0
2022-07-22 01:45:00,"Vidourek J.","Svanda L.",2,3,11,9,9,11,11,7,10,12,6,11,0
2022-07-22 02:00:00,"Sarganek D.","Burdik V.",3,0,11,7,11,9,11,8,NA,NA,NA,NA,1
2022-07-22 02:00:00,"Svoboda V.","Linder L.",3,2,8,11,11,9,11,13,11,4,11,9,1
2022-07-22 02:05:00,"Strnad J.","Vilhelm P.",1,3,8,11,8,11,11,9,9,11,NA,NA,0
2022-07-22 02:15:00,"Malina V.","Koutnik J.",3,1,11,8,8,11,11,9,11,4,NA,NA,1
2022-07-22 02:25:00,"Vrabec M.","Hruska V. sr",1,3,7,11,5,11,11,6,8,11,NA,NA,0
2022-07-22 02:30:00,"Hasmanda R.","Havel L.",2,3,9,11,10,12,11,4,11,3,9,11,0
2022-07-22 02:50:00,"Madle L.","Strnad J.",3,0,11,9,12,10,11,8,NA,NA,NA,NA,1
2022-07-22 03:00:00,"Linder L.","Svec J.",3,2,10,12,11,0,11,7,7,11,11,8,1
2022-07-22 03:10:00,"Hruska V. sr","Vilhelm P.",2,3,15,13,6,11,11,5,6,11,9,11,0
2022-07-22 03:30:00,"Svoboda V.","Havel L.",2,3,9,11,11,6,9,11,11,9,9,11,0
2022-07-22 03:35:00,"Vrabec M.","Strnad J.",2,3,11,6,12,10,6,11,9,11,8,11,0
2022-07-22 04:00:00,"Svec J.","Hasmanda R.",0,3,9,11,7,11,7,11,NA,NA,NA,NA,0
2022-07-22 04:00:00,"Vilhelm P.","Madle L.",2,3,10,12,8,11,11,8,11,5,4,11,0
2022-07-22 04:30:00,"Havel L.","Linder L.",1,3,7,11,8,11,14,12,8,11,NA,NA,0
2022-07-22 04:30:00,"Strnad J.","Hruska V. sr",0,3,10,12,7,11,7,11,NA,NA,NA,NA,0
2022-07-22 05:00:00,"Svec J.","Svoboda V.",1,3,11,7,8,11,7,11,9,11,NA,NA,0
2022-07-22 05:00:00,"Vilhelm P.","Vrabec M.",3,2,10,12,11,4,6,11,11,9,11,6,1
2022-07-22 05:30:00,"Hruska V. sr","Madle L.",3,1,5,11,12,10,11,5,12,10,NA,NA,1
2022-07-22 05:30:00,"Linder L.","Hasmanda R.",3,1,4,11,11,6,11,9,11,7,NA,NA,1
2022-07-22 06:00:00,"Madle L.","Vrabec M.",2,3,9,11,9,11,11,1,11,4,7,11,0
2022-07-22 06:00:00,"Svoboda V.","Havel L.",3,1,11,4,9,11,11,9,11,8,NA,NA,1
2022-07-22 06:30:00,"Linder L.","Hasmanda R.",1,3,11,9,10,12,2,11,6,11,NA,NA,0
2022-07-22 06:35:00,"Hruska V. sr","Vilhelm P.",1,3,8,11,10,12,11,6,5,11,NA,NA,0
2022-07-22 09:00:00,"Babinek J.","Hudec S.",3,2,10,12,6,11,11,5,11,9,11,1,1
2022-07-22 09:00:00,"Chlad P.","Volny M.",2,3,10,12,11,8,11,8,10,12,10,12,0
2022-07-22 09:00:00,"Machart J.","Kasan J.",3,0,13,11,11,5,11,6,NA,NA,NA,NA,1
2022-07-22 09:20:00,"Palecek J.","Roubal B.",3,0,11,9,11,5,11,4,NA,NA,NA,NA,1
2022-07-22 09:30:00,"Gavelcik K.","Pleskot J.",1,3,6,11,17,15,5,11,4,11,NA,NA,0
2022-07-22 09:30:00,"Kantor L.","Vavrecka R.",2,3,6,11,11,5,12,10,5,11,6,11,0
2022-07-22 09:30:00,"Konvalinka O.","Nevrtal T.",1,3,10,12,11,8,3,11,9,11,NA,NA,0
2022-07-22 09:40:00,"Svatos V.","Strnad J.",2,3,11,8,8,11,11,6,8,11,9,11,0
2022-07-22 10:00:00,"Hudec S.","Konvalinka O.",2,3,11,9,11,7,9,11,6,11,6,11,0
2022-07-22 10:00:00,"Kasan J.","Gavelcik K.",3,1,11,9,12,10,3,11,11,8,NA,NA,1
2022-07-22 10:00:00,"Roubal B.","Svatos V.",3,2,7,11,11,7,12,10,12,14,11,6,1
2022-07-22 10:00:00,"Volny M.","Kantor L.",3,2,10,12,6,11,11,7,11,8,11,4,1
2022-07-22 10:30:00,"Nevrtal T.","Babinek J.",0,3,12,14,9,11,7,11,NA,NA,NA,NA,0
2022-07-22 10:30:00,"Pleskot J.","Machart J.",0,3,2,11,7,11,10,12,NA,NA,NA,NA,0
2022-07-22 10:30:00,"Strnad J.","Palecek J.",0,3,8,11,4,11,9,11,NA,NA,NA,NA,0
